object_level;object_name;okato;oktmo;gender;education_level;year;study_area;count_graduate;percent_employed;average_salary_fact_avg;average_salary_fact_med;average_salary_norm_avg;average_salary_norm_med;average_age;percent_combine_work_and_study
Регион;Тульская область;70000000;70000000;Мужской;Магистратура;2021;Гуманитарные науки;23;80.0;55616.883;60583.33;45520.535;40150.002;32.304;56.522
Регион;Тульская область;70000000;70000000;Мужской;Магистратура;2021;Инженерное дело, технологии и технические науки;260;93.436;116130.612;100916.67;109699.538;100446.663;30.146;83.077
Регион;Тульская область;70000000;70000000;Мужской;Магистратура;2021;Математические и естественные науки;8;87.5;;;;;27.875;75.0
Регион;Тульская область;70000000;70000000;Мужской;Магистратура;2021;Науки об обществе;155;74.667;130501.73;102000.0;112457.699;100752.707;31.845;71.613
Регион;Тульская область;70000000;70000000;Мужской;Магистратура;2021;Образование и педагогические науки;38;81.579;81811.929;82375.0;84514.814;85670.0;33.079;81.579
Регион;Тульская область;70000000;70000000;Мужской;Магистратура;2021;Сельское хозяйство и сельскохозяйственные науки;9;77.778;;;;;29.556;77.778
Регион;Тульская область;70000000;70000000;Женский;Магистратура;2021;Гуманитарные науки;43;92.857;67618.529;63909.09;61197.093;60049.096;30.419;88.372
Регион;Тульская область;70000000;70000000;Женский;Магистратура;2021;Инженерное дело, технологии и технические науки;125;91.2;78246.057;73222.22;71770.847;66830.0;30.416;89.6
Регион;Тульская область;70000000;70000000;Женский;Магистратура;2021;Искусство и культура;6;66.667;;;;;28.167;83.333
Регион;Тульская область;70000000;70000000;Женский;Магистратура;2021;Математические и естественные науки;19;94.737;114344.118;86666.67;96646.936;79849.998;27.895;68.421
Регион;Тульская область;70000000;70000000;Женский;Магистратура;2021;Науки об обществе;275;90.809;95098.209;73750.0;83631.163;72173.332;32.349;93.091
Регион;Тульская область;70000000;70000000;Женский;Магистратура;2021;Образование и педагогические науки;120;92.437;70402.654;67886.365;67774.787;66881.454;30.867;95.0
Регион;Тульская область;70000000;70000000;Женский;Магистратура;2021;Сельское хозяйство и сельскохозяйственные науки;8;100.0;;;;;29.5;75.0
Регион;Тульская область;70000000;70000000;Всего;Магистратура;2022;Гуманитарные науки;54;93.878;58721.392;49090.91;55330.295;50865.454;33.37;83.333
Регион;Тульская область;70000000;70000000;Всего;Магистратура;2022;Инженерное дело, технологии и технические науки;333;94.833;100774.958;84750.0;92947.885;80973.332;30.288;87.988
Регион;Тульская область;70000000;70000000;Всего;Магистратура;2022;Искусство и культура;5;100.0;;;;;29.4;60.0
Регион;Тульская область;70000000;70000000;Всего;Магистратура;2022;Математические и естественные науки;52;92.157;84784.102;70916.67;81031.052;67166.663;27.923;88.462
